Unnamed: 0	word	context	positions	gold_sense_id	predict_sense_id	num_senses
2133	savage	"our governor, though ready to put down the heathen savages with an iron hand, and with a will and courage that knows no trembling nor hesitation, seems not to understand the devices of Satan and the dangerous workings of heresies on a people, and so is timid and doubtful in these matters. """	51-58	0		1
2134	savage	He was quickly followed and well sustained by the Bachelor in the centre, and Valdivia on the left, and so warm was their valour, that Zemaco, though a brave savage, was soon made to fly, leaving many of his warriors slain behind him.	158-164	0		1
2135	savage	The charger of this gallantly-attired chief was bedecked, like his rider, with all the martial trappings of the day; his bridle, mounted with bits of ponderous Spanish fabric, was covered with bosses gemmed with amber and unwrought coral; his housings, of variegated plaid, were elaborately fringed with embroideries of gold; and his rich scarlet poitrel was decked, in the true taste of the western savage, with tufts of human hair, every tuft indicating a warrior slain, and	400-406	0		1
2136	savage	The robust, healthy, intelligent, brave savage is found in the possession of a larger and more commodious wigwam, of a buffalo's skin more tastefully ornamented, of a finer horse, of a comelier squaw, and of superior influence, perhaps of a commanding lead in the tribe.	40-46	0		1
2137	savage	Then came the thundering tread of the horse, followed by his plunging form, his fire-breathing nostril, and the keen edge of that sword which it was the boast of the Spanish cavalier, could, with a single stroke of a good arm, sever the naked savage in twain.	243-249	0		1
2138	savage	There is scarcely any child so young, any peasant so ignorant, or any savage so brutal and wild, as not to be able to understand fully all the circumstances of the occasion, and to feel the whole force of the moral lesson which the story conveys.	70-76	0		1
2139	savage	None of her fears or dangers disturbed his repose, and when the morning light allowed her to gaze on his sweet face, tears of joy and thankfulness flowed fast down her cheeks, that she had been enabled thus to shield that dear, innocent one from the savages	250-257	0		1
2140	savage	Every just man will desire with our author the ultimate freedom of the African slave; but it is not for the savage to claim freedom of the civilized, not certainly for the civilized to grant it to the savage.	201-207	0		1
2141	savage	Here he beheld the wigwams of the renowned Massapequas, and finding them to be an indolent devil-may-care set of savages, forthwith took them under his kindly protection.	113-120	0		1
2142	savage	An awe that can not be named would steal over you as you sat by the side of this waning savage, and saw as strange things in his face,	88-94	0		1
2143	savage	The western pioneers feel their superiority too greatly to be accessible to such apprehensions, and Holden had been too long a hunter of savages, to dread either their cunning or their force.	137-144	0		1
2144	savage	Unfortunately, our new home was surrounded by these odious squatters, whom we found as ignorant as savages, without their courtesy and kindness.	99-106	0		1
2145	savage	Col. R. M. Johnson No; the savages are up -- each heart convulsed, is as a cauldron filled with boiled blood.	27-34	0		1
2146	savage	This they, too, now perceived; and, after some little effort of the officers, the troop was halted, rallied, and re-formed, with its front facing the low hills which held, as they supposed, the fierce and murderous savages.	215-222	0		1
2147	savage	Personal freedom may be lost in such a struggle, and the untutored savage may feel disposed to retain /z/ in servitude the captive whose life he has spared; but reasonable and generous men will exercise towards such prisoners no restraint beyond what is necessary for their own protection.	67-73	0		1
2148	savage	Surrounded by this dark cloud of savages, his fair countenance kindled by holy inspiration, he looked scarcely like a creature of earth.	33-40	0		1
2149	savage	when the ship was about half disembowelled, you should have stooped over the hatchway, and peered down upon him there; where, stripped to his woollen drawers, the tattooed savage was crawling about amid that dampness and slime, like a green spotted lizard at the bottom of a well.	172-178	0		1
2150	savage	Syllables and letters of the name of G3d have been so transposed in dif ferent ways; and so strange and gutteral has been, the Indian pronunciation, that it seems it took a long time to perceive that these savages were by tradition pronouncing the names of the God of Is rael.	206-213	0		1
2151	savage	He determined to use that treachery, which, by savages, is called stratagem, and, by civilized nations, policy in war.	47-54	0		1
2152	savage	Thus betrayed itself the simple vanity of the savage, who, with all his caution, was unwilling that his prowess should remain concealed; yet preferred its announcement from some tongue other than his own.	46-52	0		1
2153	savage	Will the grim savage of the nightly fold Learn from their cries the blameless flock to spare?	14-20	0		1
2154	savage	"It is called the Green Corn Dance; or more properly speaking, the ceremony of thanksgiving for the first fruits of the earth "" The question continually recurs, whence came things like these among the natives of our continent, or the American savages, unless these savages are the very tribes of Israel?"	242-249	0		1
2155	savage	"The leaves were unusually agitated; the dangerous rifle fell from its commanding elevation, and after a few moments of vain struggling, the form of the savage was seen swinging in the wind, while he still grasped a ragged and naked branch of the tree with hands clenched in desperation. """	152-158	0		1
